CSC,UPC
902986,902986
902988,902988
903034,903034
903099,903099
903137,903137
903157,903157
903159,903159
903931,903931
903959,903959
903962,903962
904052,904052
904054,904054
904072,904072
904164,9530113146
904186,904186
904225,904225
904287,904287
904288,904288
904325,904325
904417,904417
904443,904443
904444,9530113249
904445,904445
904474,904474
905218,905218
905247,905247
905253,905253
905265,905265
905266,905266
905267,905267
905268,905268
905287,905287
905313,905313
905319,905319
905358,905358
905369,905369
905377,905377
905388,905388
905398,905398
905409,905409
905426,905426
906151,906151
906167,906167
906182,906182
906209,906209
906223,906223
906240,906240
906255,906255
906318,906318
906334,906334
906359,906359
906373,906373
906388,906388
906414,906414
906425,906425
906429,906429
906439,906439
906451,9314663700070
906810,906810
906823,906823
906828,906828
906839,906839
906845,906845
906870,906870
906883,906883
906885,906885
906888,906888
906889,906889
906891,906891
906893,906893
906897,906897
906900,906900
906901,906901
906903,906903
906908,906908
907419,907419
907447,907447
907454,907454
907455,907455
907464,907464
907467,907467
907506,907506
907508,907508
907540,907540
907542,907542
907544,907544
907545,907545
907580,907580
907618,907618
907619,907619
907620,907620
907622,907622
907936,907936
907945,907945
907996,907996
907999,907999
908031,908031
908033,908033
908035,908035
908053,908053
908083,908083
908110,908110
908115,908115
908129,908129
908146,908146
908164,908164
908175,908175
908178,9865218002
908185,908185
908471,908471
908520,908520
908544,908544
908571,908571
908580,908580
908581,908581
908584,908584
908594,908594
908602,908602
908623,908623
908624,908624
908653,908653
908688,908688
908715,908715
908723,908723
908755,908755
908763,908763
909051,909051
909053,9870927525
909059,909059
909066,909066
909071,909071
909079,909079
909093,909093
909113,909113
909119,909119
909135,9874390750
909136,909136
909144,909144
909159,909159
909162,9674994100
909163,909163
909172,909172
909175,909175
909428,909428
909435,909435
909436,909436
909442,909442
909451,909451
909454,909454
909465,
909466,909466
909467,909467
909479,909479
909484,909484
909485,909485
909506,909506
909527,909527
909563,909563
909588,909588
909589,909589
909725,909725
909726,909726
909733,909733
909746,909746
909760,9242000007
909762,909762
909768,909768
909772,909772
909773,909773
909775,909775
909786,909786
909787,909787
909800,909800
909803,909803
909814,909814
909815,909815
909818,909818
910068,910068
910071,910071
910079,910079
910084,910084
910101,91010109125000
910102,910102
910112,910112
910114,910114
910119,9844900110
910136,910136
910165,910165
910169,910169
910177,910177
910179,910179
910180,910180
910184,910184
910187,910187
910503,910503
910518,910518
910519,910519
910523,910523
910529,910529
910543,910543
910545,910545
910554,910554
910556,910556
910561,910561
910611,910611
910645,910645910645
910657,910657
910669,910669
910673,910673
910680,910680
910685,910685
910983,910983
910995,9242000001
910996,9242000018
911005,911005
911008,911008
911011,911011
911019,911019
911021,911021
911022,911022
911030,911030
911057,911057
911058,911058
911076,911076
911081,911081
911084,911084
911119,911119
911120,911120
911325,9870907225
911328,911328
911336,911336
911340,911340911340
911369,911369
911399,9870920265
911402,9416621904084
911412,911412
911437,911437
911440,911440
911474,911474
911475,911475
911515,911515
911525,911525
911566,911566
911585,911585
911591,911591
911938,911938
911939,911939
911949,911949
911966,9880302170
911973,911973
911984,911984
911989,911989
911994,911994
912002,912002
912007,912007
912055,912055
912082,912082
912094,912094
912097,912097
912098,912098
912099,912099
912102,912102
912433,9479902060
912443,912443
912444,912444
912455,912455
912472,912472
912473,912473
912474,912474
912475,912475
912482,912482
912486,912486
912523,912523
912531,912531
912534,912534
912535,912535
912545,912545
912547,912547
912556,912556
912749,912749
912764,912764
912770,912770
912773,912773
912778,912778
912791,912791
912796,912796
912820,912820
912865,912865
912866,912866
912872,9582800164
912873,912873
912882,912882
912886,912886
912890,912890
912906,912906
912916,912916
913149,913149
913163,913163
913171,913171
913199,913199
913212,913212
913233,913233
913243,913243
913244,913244
913249,913249
913261,913261
913262,913262
913266,913266
913271,913271
913286,913286
913328,913328
913331,913331
913354,913354
913495,913495
913503,913503
913519,913519
913522,913522913522
913550,913550
913554,913554
913555,913555
913566,913566
913568,913568
913577,913577
913578,913578
913597,913597
913611,913611
913612,913612
913632,913632
913638,913638
913650,913650913650
913773,9613600113
913781,913781
913785,913785
913790,913790
913791,913791
913800,913800
913809,9358901750
913819,913819
913824,913824
913834,913834
913840,913840
913841,913841
913842,9219604100912
913843,913843
913846,913846
913853,913853
913854,913854
914008,914008
914010,914010
914012,914012
914019,914019
914021,9418589200116
914038,9416504004627
914042,914042
914046,914046914046
914047,914047914047
914048,914048914048
914049,914049
914050,914050
914051,914051
914052,914052
914055,914055
914058,9754617299
914078,914078
914216,914216
914222,914222
914227,914227
914240,914240
914241,914241
914242,914242
914249,914249
914250,914250
914255,9358906750
914257,914257
914263,914263914263
914264,914264
914265,914265
914267,914267
914268,9870902024
914273,914273
914274,914274
914438,914438
914440,9242000002
914444,914444
914450,914450
914473,914473
914499,914499
914500,914500
914501,914501
914503,914503
914507,914507
914514,914514
914516,914516
914519,914519
914531,914531
914533,914533
914541,914541
914542,914542
914661,914661
914662,914662
914663,914663
914667,914667
914672,914672
914675,914675
914686,914686
914688,914688
914692,914692
914693,914693
914697,914697
914698,914698
914702,914702
914716,914716
914717,914717
914727,914727
914736,914736
914857,914857
914858,914858
914859,914859
914860,914860
914863,914863
914865,914865
914875,914875
914876,914876
914879,914879
914880,914880
914886,914886
914890,914890
914891,914891
914893,914893
914897,914897
914909,914909
914914,914914
915035,915035
915038,915038
915042,915042
915048,915048
915049,915049
915050,915050
915056,915056
915057,915057
915069,915069
915071,915071
915081,915081
915082,915082
915086,915086
915089,915089
915093,915093
915096,9479912021
915102,915102
915213,915213
915216,915216
915220,915220
915227,915227
915228,915228
915230,915230
915232,915232
915240,915240
915264,915264
915265,915265
915267,915267
915272,915272
915273,915273
915276,915276
915280,915280
915281,979070002158
915288,9183615794000
915396,915396
915398,915398
915413,915413
915436,915436915436
915438,915438
915441,9865219004
915445,915445
915448,915448
915449,915449
915450,915450
915455,915455
915468,9880301063
915474,915474
915475,915475
915476,915476
915484,915484
915485,915485
915647,9479908025
915650,9955210227
915651,915651915651
915652,915652
915657,915657
915660,915660
915664,915664
915665,915665
915666,915666
915668,915668
915670,915670
915671,915671
915672,915672
915673,915673
915675,915675
915680,9787100157
915682,9787100134
915768,915768
915777,915777
915783,915783
915784,915784
915795,915795
915802,915802
915804,915804
915805,915805
915814,915814
915825,915825
915826,915826
915829,915829
915832,915832
915844,915844
915845,915845
915846,915846
915847,915847
915922,915922
915925,915925
915931,915931
915939,9787101402
915948,915948
915959,915959
915964,915964
915968,915968
915977,9181100001
915993,915993
915994,915994
915998,915998
916002,916002
916004,916004
916008,916008
916010,916010
916011,916011
916144,916144
916153,916153
916156,916156
916158,9792191010
916160,916160
916170,916170
916173,9311789001104
916177,916177
916185,916185
916188,9327017000146
916197,916197
916198,916198
916199,916199
916202,916202
916203,916203
916207,916207
916208,9880303171
916295,916295
916306,916306
916309,916309
916319,916319
916320,916320
916321,916321
916333,916333
916334,916334
916341,916341
916351,916351
916356,916356
916360,916360
916362,916362
916364,916364
916370,916370
916371,916371
916377,916377
916507,916507
916511,916511
916513,916513
916514,916514
916518,916518
916527,916527
916532,916532
916539,916539
916543,916543
916545,916545
916549,916549
916562,916562
916563,916563
916564,916564
916565,916565
916568,916568
916577,916577
916656,916656
916658,916658
916659,916659
916664,916664
916665,916665
916667,916667
916669,916669
916670,916670
916676,916676
916679,916679
916681,916681
916682,916682
916683,916683
916693,916693
916694,916694
916695,916695
916702,916702
916780,916780
916781,916781
916782,9787100314
916783,9787100875
916787,916787
916795,916795
916797,916797
916804,916804
916813,916813
916823,916823
916825,916825
916826,916826
916828,916828
916831,916831
916834,916834
916835,9792193010
916847,916847
916956,916956
916957,916957
916958,916958
916960,916960
916962,916962
916963,916963
916964,916964
916968,916968
916969,916969
916977,979070002417
916980,916980
916981,916981
916984,916984
916986,916986
916992,916992
916993,916993
916994,916994
917071,917071
917075,917075
917077,917077
917081,917081
917086,9492273456
917087,917087
917090,917090
917091,917091
917092,917092
917104,9552901224
917107,917107
917108,917108
917119,917119
917120,917120
917127,917127
917129,917129
917132,917132
917237,9455600219
917238,917238
917239,917239
917240,917240
917246,917246
917249,917249
917251,917251
917254,917254
917258,9787100564
917259,917259
917262,917262
917266,917266
917269,917269
917272,917272
917275,917275
917276,9870902025
917279,917279
917335,917335
917338,917338
917339,917339
917340,917340
917342,917342
917346,917346
917348,917348
917350,917350
917354,917354
917357,917357
917358,917358
917359,9327017000269
917360,917360
917361,917361
917367,917367
917370,917370
917371,917371
917446,917446
917449,917449
917451,917451
917452,917452
917453,917453
917455,917455
917456,917456
917462,917462
917463,917463
917464,917464
917465,917465
917469,917469
917472,917472
917473,917473
917478,9787100446
917482,97871015264
917483,9787101248
917535,917535
917536,917536
917541,917541
917545,917545
917547,917547
917552,9492212980
917555,917555
917557,917557
917562,917562
917563,917563
917567,917567
917568,917568
917569,917569
917572,917572
917574,917574
917575,917575
917576,917576
917632,917632
917633,917633
917636,917636
917648,9787100165
917650,917650
917652,917652
917656,917656
917657,917657
917669,917669
917673,917673
917677,917677
917678,917678
917682,917682
917683,917683
917687,917687
917688,917688
917689,917689
917733,917733
917734,917734
917735,917735
917736,917736
917737,917737
917742,917742
917743,917743
917748,9392400010
917751,917751
917752,917752
917753,917753
917761,917761
917762,917762
917765,917765
917766,917766
917767,917767
917772,917772
917834,9787100034
917835,917835
917836,917836
917838,917838
917842,917842
917843,917843
917845,917845
917846,917846
917853,917853
917854,917854
917855,917855
917856,917856
917860,917860
917864,9437001433285
917865,917865
917866,917866
917869,917869
917925,917925
917936,917936
917937,917937
917938,917938
917939,917939
917942,917942
917943,917943
917946,917946
917948,917948
917949,917949
917950,917950
917951,917951
917952,917952
917953,917953
917955,917955
917957,917957
917958,917958
918011,918011
918014,918014
918015,918015
918016,918016
918017,918017
918020,918020
918022,918022
918028,918028
918035,918035
918037,918037
918040,918040
918042,9492237542
918043,9492237548
918044,9492237545
918045,918045
918047,918047
918048,918048
918111,918111
918114,9792193810
918115,9792191810
918116,918116
918117,918117
918119,918119
918120,918120
918123,918123
918125,918125
918126,918126
918127,918127
918128,918128
918131,918131
918134,918134
918135,918135
918137,918137
918140,918140
918198,918198
918200,918200
918201,918201
918203,918203
918206,918206
918207,918207
918212,918212
918213,918213
918215,918215
918217,918217
918218,918218
918222,918222
918223,918223
918224,918224
918229,918229
918233,918233
918234,918234
918274,918274
918275,918275
918276,918276
918284,9960100204
918286,918286
918287,918287
918288,918288
918289,918289
918290,918290
918293,918293
918294,918294
918295,918295
918300,918300
918303,918303
918305,9238232250
918306,918306
918308,918308
918352,918352
918353,918353
918356,918356
918361,918361
918362,918362
918364,918364
918374,918374
918375,918375
918389,918389
918392,918392
918397,9491000040
918399,9491000010
918400,9491000050
918402,918402
918408,918408
918409,9215900009
918411,918411
918459,918459
918461,918461
918462,9357305297
918463,918463
918464,918464
918465,918465
918466,918466
918467,918467
918468,918468
918470,918470
918471,918471
918472,918472
918473,918473
918474,918474
918475,918475
918476,918476
918479,918479
918515,918515
918517,9768200287
918518,918518
918519,918519
918521,918521
918522,9200000240
918523,918523
918524,918524
918525,918525
918527,918527
918528,918528
918529,9647300001
918532,918532
918533,918533
918534,918534
918535,918535
918537,918537
918577,918577
918578,918578
918579,918579
918580,918580
918581,918581
918582,918582
918584,918584
918585,918585
918586,918586
918587,918587
918589,918589
918590,918590
918596,9421901925017
918597,918597
918598,918598
918599,918599
918600,918600
918636,918636
918637,918637
918639,918639
918640,918640
918642,918642
918643,918643
918644,918644
918645,918645
918649,918649
918650,918650
918652,918652
918653,918653
918654,918654
918655,918655
918657,918657
918658,918658
918659,918659
918695,918695
918696,918696
918697,918697
918699,918699
918700,918700
918702,918702
918703,918703
918704,918704
918705,918705
918706,918706
918709,918709
918716,918716
918718,9837300002
918719,918719
918720,918720
918722,918722
918723,918723
918760,918760
918761,918761
918762,918762
918764,918764
918765,918765
918766,918766
918767,918767
918768,918768
918769,918769
918770,918770
918771,918771
918773,918773
918774,918774
918775,918775
918776,918776
918777,918777
918778,918778
918815,918815
918817,918817
918819,918819
918821,918821
918822,918822
918825,918825
918829,918829
918836,918836
918837,918837
918838,918838
918839,918839
918840,918840
918841,918841
918842,918842
918843,918843
918844,918844
918845,918845
918882,918882
918883,918883
918884,918884
918885,918885
918886,918886
918887,918887
918888,918888
918891,918891
918893,918893
918897,918897
918898,918898
918899,918899
918900,918900
918901,918901
918902,918902
918903,918903
918907,918907
918937,918937
918938,9685913746
918939,918939
918940,918940
918941,918941
918942,918942
918943,918943
918944,918944
918945,9508900095
918946,918946
918950,918950
918951,918951
918953,918953
918954,918954
918955,918955
918956,918956
918957,918957
918988,918988
918989,918989
918990,918990
918991,918991
918992,918992
918993,9589340495
918994,918994
918995,918995
918996,918996
918997,918997
918998,918998
918999,918999
919000,919000
919002,919002
919003,919003
919004,919004
919005,919005
919039,919039
919041,919041
919043,919043
919044,919044
919045,919045
919046,919046
919047,919047
919048,919048
919049,919049
919050,919050
919051,919051
919054,919054
919055,919055
919056,919056
919057,919057
919058,919058
919059,919059
919095,919095
919096,919096
919099,919099
919100,919100
919102,919102
919103,919103
919104,919104
919105,919105
919106,919106
919107,919107
919108,919108
919109,919109
919110,9589312296
919111,919111
919112,919112
919113,919113
919114,919114
919143,919143
919144,919144
919150,919150
919151,919151
919158,919158
919181,919181
919190,919190
919214,919214
919218,919218
919227,919227
919228,919228
919245,919245
919249,919249
919254,919254
919255,919255
919262,919262
919264,9754640200
919605,919605
919611,919611
919627,919627
919628,919628
919636,919636
919658,919658
919665,919665
919666,919666
919673,919673
919676,919676
919680,919680
919685,919685
919693,919693
919694,919694
919705,9530113087
919714,919714
919715,919715
919969,919969
919970,919970
919986,919986
920011,920011
920018,920018
920048,920048
920056,920056
920076,920076
920117,920117
920122,920122
920155,920155
920156,920156
920164,920164
920180,920180
920182,920182
920186,920186
920193,920193
920505,920505
920522,920522
920523,920523
920550,920550
920553,920553
920559,920559
920579,920579
920583,920583
920590,920590
920608,920608
920629,920629
920635,920635
920655,920655
920689,920689
920690,920690
920691,920691
920708,920708
921092,921092
921098,921098
921129,921129
921134,921134
921136,921136
921139,921139
921162,921162
921172,921172
921186,921186
921192,921192
921195,921195
921196,921196
921197,921197
921200,921200
921201,921201
921202,921202
921203,921203
921283,921283
921297,921297
921298,921298
921301,921301
921302,921302
921312,921312
921323,921323
921324,921324
921343,921343
921368,921368
921369,921369
921373,921373
921391,921391
921400,921400
921402,921402
921405,9579811325
921408,921408
921517,921517
921529,921529
921540,921540
921541,921541
921562,921562
921563,921563
921564,921564
921565,921565
921574,921574
921585,921585
921587,921587
921588,921588
921591,921591
921606,
921607,
921625,921625
921636,921636
921725,921725
921732,921732
921733,921733
921734,921734
921737,921737
921739,921739
921744,921744
921745,921745
921746,921746
921759,921759
921760,921760
921767,921767
921768,921768
921771,921771
921773,921773
921774,921774
921775,921775
921828,921828
921829,921829
921830,921830
921831,921831
921832,921832
921833,921833
921834,921834
921835,921835
921839,921839
921848,921848
921867,921867
921868,921868
921900,921900
921912,921912
921913,921913
921915,921915
921916,921916
922113,922113
922119,922119
922130,922130
922136,922136
922144,922144
922145,922145
922146,922146
922161,922161
922165,922165
922174,922174
922177,922177
922183,922183
922187,922187
922188,922188
922189,922189
922194,922194
922195,922195
922328,922328
922349,922349
922379,922379
922389,922389
922401,922401
922402,922402
922411,9386908382
922433,922433
922448,922448
922457,922457
922458,922458
922459,922459
922479,922479
922485,922485
922487,922487
922492,922492
922493,922493
922636,922636
922639,922639
922642,922642
922643,922643
922644,922644
922645,9875600171
922646,922646
922647,922647
922648,922648
922649,922649
922651,922651
922665,922665
922685,922685
922686,922686
922696,922696
922697,922697
922698,922698
922842,922842
922848,922848
922849,922849
922856,922856
922858,922858
922872,922872
922875,922875
922913,922913
922947,922947
922948,922948
922949,922949
922951,922951
922953,922953
922955,922955
922959,922959
922963,922963
922966,922966
923261,923261
923262,923262
923263,923263
923264,923264
923265,923265
923266,923266
923267,923267
923278,923278
923305,923305
923315,923315
923334,923334
923335,923335
923349,923349
923355,923355
923364,923364
923365,923365
923366,923366
923428,923428
923440,923440
923453,923453
923455,923455
923470,923470
923488,923488
923490,923490
923491,923491
923495,923495
923497,923497
923498,923498
923499,923499
923513,923513
923533,923533
923534,923534
923535,923535
923536,923536
923585,923585
923586,923586
923587,923587
923588,923588
923589,923589
923590,923590
923592,923592
923593,923593
923594,923594
923600,923600
923606,923606
923618,923618
923642,923642
923643,923643
923671,923671
923672,923672
923696,923696
924108,924108
924138,924138
924155,924155
924162,924162
924166,924166
924168,924168
924180,924180
924181,924181
924182,924182
924183,924183
924184,924184
924185,924185
924206,924206
924208,924208
924222,924222
924291,924291
924304,924304
924399,924399
924400,924400
924401,924401
924402,924402
924403,924403
924404,924404
924405,924405
924406,924406
924407,924407
924408,924408
924409,9792187020
924410,924410
924411,924411
924433,924433
924445,924445
924457,924457
924462,924462
924821,
924822,
924823,
924824,
924825,
924865,924865
924874,924874
924884,924884
924908,
924919,
924925,924925
925504,925504
933333,933333
933435,933435
933465,933465
933474,933474
933535,933535
940509,9479902018
940514,9479902113
940537,9599100216
940562,9479901040
940563,9679901004
940564,9479901045
940568,9479901002
940570,9479901008
940571,9479901001
940573,9479901112
940579,9479901118
940614,940614
940704,940704
940750,940750
940754,940754
940914,9479902111
940932,9479902034
946675,946675
946682,946682
946694,9628000106
946729,946729
946741,946741
946749,946749
946755,946755
946765,946765
946769,9910900208
946773,946773
946776,946776
946777,946777
946792,946792
946793,946793
946809,946809
946815,946815
946831,946831
947001,947001
947002,947002
947003,947003
947004,947004
947019,947019
947027,947027
947036,947036
947055,947055
947056,947056
947057,947057
947058,947058
947063,947063
947067,947067
947121,947121
947134,947134
947135,947135
947136,947136
947364,947364
947374,947374
947375,947375
947376,947376
947387,947387
947389,947389
947400,947400
947404,947404
947415,947415
947425,947425
947431,947431
947459,947459
947464,947464
947485,947485
947509,947509
947517,947517
947532,947532
947731,947731
947757,947757
947784,947784
947803,947803
947804,947804
947813,947813
947823,947823
947826,947826
947828,947828
947837,947837
947859,947859
947862,947862
947863,947863
947864,947864
947867,947867
947868,947868
947869,947869
947995,947995
947997,947997
947998,947998
948005,948005
948026,948026
948027,948027
948034,948034
948060,948060
948067,948067
948069,948069
948070,948070
948090,948090
948118,948118
948133,9530113142
948135,948135
948141,948141
948142,948142
948512,948512
948515,948515
948532,948532
948535,948535
948536,948536
948538,948538
948571,948571
948572,948572
948580,948580
948601,948601
948618,948618
948620,948620
948626,948626
948633,948633
948642,948642
948659,948659
948661,948661
948831,948831
948839,948839
948874,948874
948878,948878
948896,948896
948909,948909
948913,948913
948916,948916
948923,948923
948952,948952
948953,948953
948969,948969
948970,948970
948976,948976
948989,948989
948990,948990
948997,948997
949258,949258
949260,949260
949270,949270
949271,949271
949276,949276
949280,949280
949292,949292
949302,949302
949303,949303
949304,949304
949309,949309
949318,949318
949319,949319
949320,949320
949325,949325
949326,949326
949329,949329
949479,949479
949488,949488
949490,949490
949494,949494
949495,949495
949496,949496
949497,949497
949498,949498
949500,949500
949505,949505
949506,949506
949507,949507
949509,949509
949511,949511
949514,949514
949516,949516
949526,949526
949687,949687
949700,949700
949706,949706
949712,949712
949713,949713
949714,949714
949717,949717
949718,9768200237
949720,949720
949731,949731
949749,949749
949763,949763
949765,949765
949767,949767
949769,949769
949785,949785
949793,949793
949964,949964
949965,949965
949966,949966
949983,949983
949986,949986
950005,950005
950006,950006
950007,950007
950008,950008
950010,950010
950012,950012
950013,950013
950026,950026
950030,950030
950038,950038
950073,950073
950074,9910900202
950289,9530113075
950292,950292
950293,950293
950294,950294
950304,950304
950313,950313
950318,950318
950319,950319
950320,950320
950329,950329
950330,950330
950331,950331
950332,950332
950333,950333
950335,950335
950336,950336
950337,950337
950505,950505
950507,950507
950515,950515
950523,950523
950534,950534
950539,950539
950540,950540
950542,950542
950543,950543
950544,950544
950547,950547
950548,950548
950552,950552
950554,950554
950555,950555
950556,950556
950561,950561
950745,950745
950747,950747
950750,950750
950752,950752
950755,950755
950756,9508600013
950760,950760
950766,
950771,950771
950799,950799
950800,950800
950802,950802
950816,950816
950819,950819
950831,950831
950833,950833
950839,950839
951046,951046
951051,951051
951055,951055
951073,951073
951079,951079
951085,951085
951102,951102
951103,951103
951106,951106
951108,951108
951121,951121
951122,951122
951123,951123
951124,951124
951125,951125
951126,951126
951127,951127
951240,951240
951241,951241
951242,951242
951243,951243
951245,951245
951256,951256
951258,951258
951259,951259
951260,951260
951264,951264
951265,951265
951269,951269
951283,951283
951289,951289
951292,951292
951302,951302
951303,951303
951456,951456
951461,951461
951469,951469
951497,9752100075
951501,951501
951507,951507
951525,951525
951549,951549
951553,951553
951558,951558
951562,951562
951565,
951581,951581
951589,951589
951604,951604
951610,951610
951612,951612
951741,951741
951745,951745
951746,951746
951756,951756
951759,951759
951775,951775
951777,951777
951803,951803
951810,951810
951821,951821
951822,951822
951823,951823
951840,
951861,951861
951862,951862
951872,951872
951886,9792187710
952059,952059
952070,952070
952074,952074
952077,952077
952085,952085
952087,952087
952104,9692500304
952106,952106
952109,952109
952110,952110
952111,952111
952112,952112
952113,952113
952114,952114
952125,952125
952127,952127
952128,952128
952334,952334
952337,952337
952338,952338
952339,952339
952351,952351
952359,952359
952363,952363
952370,952370
952393,952393
952397,952397
952398,952398
952401,952401
952402,952402
952406,952406
952407,952407
952420,952420
952434,9798515625
952587,952587
952598,952598
952599,952599
952601,952601
952602,952602
952605,952605
952606,952606
952617,952617
952627,952627
952640,952640
952644,952644
952652,952652
952654,952654
952656,952656
952658,952658
952663,952663
952664,952664
952845,952845
952846,952846
952847,952847
952848,952848
952857,952857
952874,952874
952875,952875
952892,952892
952895,
952897,952897
952900,952900
952902,952902
952904,952904
952909,952909
952916,952916
952918,952918
952923,952923
953048,953048
953058,953058
953059,953059
953063,953063
953064,953064
953111,953111
953123,953123
953125,953125
953126,953126
953135,953135
953136,953136
953137,953137
953138,953138
953139,953139
953140,953140
953141,953141
953142,953142
953285,953285
953287,953287
953288,953288
953290,953290
953298,953298
953301,953301
953312,953312
953320,953320
953321,953321
953322,953322
953324,953324
953327,953327
953328,953328
953329,953329
953346,953346
953350,953350
953355,953355
953507,953507
953508,953508
953509,953509
953510,953510
953511,953511
953513,
953529,953529
953530,953530
953537,953537
953538,953538
953540,953540
953542,953542
953555,953555
953558,953558
953568,953568
953577,953577
953582,953582
953705,953705
953718,953718
953725,953725
953726,953726
953732,953732
953755,953755
953768,953768
953776,953776
953787,953787
953792,953792
953794,953794
953804,953804
953815,953815
953816,953816
953821,953821
953822,953822
953831,953831
953958,953958
953959,953959
953960,953960
953972,953972
953973,953973
953978,953978
953984,953984
953985,953985
953986,953986
953994,953994
953997,953997
954019,954019
954028,954028
954038,954038
954064,954064
954075,
954083,954083
954257,954257
954270,954270
954292,954292
954297,954297
954301,954301
954302,954302
954303,954303
954304,954304
954315,954315
954316,954316
954337,954337
954340,954340
954341,954341
954343,954343
954355,954355
954356,954356
954369,954369
954582,954582
954586,954586
954587,954587
954591,954591
954595,954595
954597,954597
954598,954598
954599,954599
954618,954618
954628,954628
954655,954655
954657,954657
954662,954662
954666,954666
954667,954667
954669,954669
954673,954673
954883,954883
954887,954887
954893,954893
954894,954894
954895,954895
954915,954915
954917,954917
954922,954922
954940,954940
954997,954997
954998,954998
954999,954999
955000,955000
955001,955001
955002,955002
955018,955018
955019,955019
955192,955192
955195,955195
955199,955199
955206,955206
955207,955207
955208,955208
955209,955209
955210,955210
955211,955211
955213,955213
955214,955214
955215,955215
955216,955216
955221,955221
955223,955223
955225,955225
955226,955226
955315,955315
955316,955316
955322,9794100027
955324,955324
955325,955325
955326,955326
955327,955327
955328,955328
955333,955333
955343,955343
955344,955344
955345,955345
955347,955347
955348,955348
955349,955349
955350,955350
955351,955351
955489,955489
955495,955495
955526,955526
955527,955527
955531,955531
955561,955561
955572,955572
955578,955578
955581,955581
955589,955589
955593,955593
955616,955616
955617,955617
955625,955625
955627,955627
955630,955630
955631,955631
955767,955767
955768,955768
955776,955776
955790,955790
955791,955791
955792,955792
955793,955793
957794,957794
958084,958084
960265,960265
960344,960344
961344,961344
961374,961374
961435,961435
962964,962964
962974,962974
963324,963324
974724,974724
974954,974954
974957,974957
975201,975201
975204,975204
975317,975317
975507,975507
975514,975514
975515,975515975515
975714,975714
975905,975905
975984,975984
977037,977037
977124,977124
977327,977327
977372,977372
977374,977374
985854,985854
986301,986301
986304,986304
986464,986464
986484,986484
986614,986614
986627,986627
987287,987287
987557,987557
987654,987654
987804,987804
988144,988144
988168,988168
988184,988184
988334,988334
988337,988337
988354,988354
989140,989140
989141,989141
989147,989147
989148,989148
989154,989154
989158,989158
989162,989162
989170,989170
989177,989177
989178,989178
989179,989179
989191,989191
989193,989193
989199,989199
989206,989206
989213,989213
989214,989214
989313,989313
989316,989316
989322,989322
989325,989325
989326,989326
989327,989327
989328,989328
989330,989330
989331,989331
989337,989337
989338,989338
989342,989342
989351,989351
989356,989356
989359,989359
989361,989361
989362,989362
989413,989413
989414,989414
989417,989417
989418,989418
989419,989419
989420,989420
989421,989421
989428,989428
989429,989429
989432,989432
989434,989434
989438,989438
989443,989443
989446,989446
989448,989448
989450,989450
989451,989451
