CSC,UPC
072382,72382
072395,72395
072576,72576
072816,8835212057
072899,8832015214
072911,8200079265
072928,8200079417
072956,8970800221
072966,8900019019
073054,9035500100
073055,9035500102
073062,9035500151
073065,9035500155
073150,8955200052
073200,8200079823
073520,73520
073526,8223058413
073598,73598
073599,73599
073702,9674902180
073721,9674902128
073729,9674908376
073810,73810
073891,73891
073907,8168211156
073986,8292839982
074086,8700000311
074090,8700000551
074091,74091
074111,74111
074142,8800403795
074256,8410410001
074740,9880400900
074782,8218400719
074801,8218400437
075165,8515687500
075172,8625943720
075174,8625943726
075176,8625943724
075181,8515677500
075183,8515667500
075268,75268
075876,8835212353
075890,8800405869
075939,75939
076027,76027
076036,76036
076040,76040
076072,76072
076084,76084
076413,76413
076478,9674994003
076497,818844024324
076505,810088370267
076555,76555
076556,76556
076712,76712
076723,76723
076824,8835214012
076830,8200080218
076870,8112800333
076905,8575194223
076906,76906
076908,76908
076910,857519004117
076912,76912
076916,76916
077065,77065
077102,77102
077378,8200076148
077474,8955292022
077482,8559211974
077486,8800401508
077488,8800401506
077582,77582
077583,77583
077632,8200073291
077637,8200073153
077647,8700000922
077649,77649
077658,8200000122
077674,8200000104
077683,8200075961
077688,8200073286
077698,8200000386
077740,8200000396
077776,8043256017
077786,8954032234
077842,8200072934
077847,8200072401
077849,77849
077852,8200000117
077858,8200075751
077860,77860
077875,77875
077900,8200077543
077903,82000775836
077956,8200077863
077988,8200078353
077990,850066007020
077992,850066007082
077996,77996
078021,8200078666
078071,8200079082
078073,8200079081
078079,8200079080
078107,811559020360
078112,8200079083
078133,8200079720
078142,8200080431
078143,8200080384
078166,8223059467
078186,8068603603
078198,860007057809
078214,8068600295
078257,78257
078293,8200079942
078636,8091500138
080023,8024400371
080024,80024
080058,80058
080129,8835213976
080130,8835213147
080145,9674900369
080334,9685913745
080345,80345
080365,853915008797
080394,8800402282
080421,8438036614
080423,8438036104
080424,8438036204
080442,8711600279
080456,8602401543
080458,8602401541
080478,80478
080491,9685913738
080531,80531
080545,80545
080574,8835211903
080576,88352118857
080588,8835211890
080826,8800401548
082356,82356
082606,82606
082618,82618
082636,82636
082766,82766
082786,82786
082830,82830
082846,82846
082866,82866
082881,82881
082898,82898
082926,82926
083664,8366487139
084141,8900099064
084154,84154
084159,8900011835
084170,84170
084195,84195
084211,8900010663
084403,8800403021
085186,8954012531
085303,85303
085347,8835214014
085416,88352118765
085425,8807618904
085441,85441
085451,860004743941
085452,85452
085487,85487
085526,85526
085545,85545
085676,85676
085733,85733
085764,8807618795
085776,85776
085788,85788
085869,85869
085898,8835211826
085987,85987
085988,8835213913
086002,8800405128
086004,8800405131
086006,8800405130
086007,86007
086008,8800405129
086110,86110
086118,86118
086125,86125
086139,86139
086255,86255
086259,86259
086390,86390
086438,86438
086439,86439
086455,9674900345
086490,8800403612
086492,8800403611
086494,8800403613
086503,86503
086523,865609000369
086545,8800403871
086559,8800403867
086582,86582
086600,86600
086602,86602
086666,86666
086669,86669
086670,86670
086673,86673
086692,86692
086707,86707
086715,86715
086765,86765
086769,86769
086771,86771
086796,9674921388
086821,86821
086843,86843
086861,86861
086873,8800403457
086886,8854401905
086888,8854401891
086912,86912
086916,8854401815
086918,8854401801
086953,86953
086969,86969
087013,87013
087014,87014
087026,87026
087030,8985889002
087078,8835213625
087103,8807618695
087123,87123
087132,87132
087145,87145
087202,87202
087219,87219
087234,87234
087250,87250
087266,87266
087276,87276
087279,87279
087280,87280
087288,87288
087306,87306
087308,87308
087360,87360
087375,87375
087380,87380
087385,87385
087389,8910522412
087403,87403
087408,87408
087410,87410
087416,87416
087481,87481
087482,87482
087484,87484
087485,87485
087499,9843200200
087509,87509
087510,87510
087513,87513
087516,87516
087584,87584
087586,87586
087588,87588
087596,8835212481
087619,87619
087623,87623
087643,87643
087644,87644
087646,8835212651
087679,87679
087689,87689
087707,87707
087712,87712
087720,87720
087721,87721
087722,87722
087723,87723
087725,87725
087746,87746
087827,87827
087832,87832
087849,8800410314
087883,87883
087969,87969
087991,87991
088007,88007
088015,9674990854
088018,9674990803
088024,9674900136
088036,88835212147
088039,88039
088076,88076
088095,88095
088104,88104
088116,88116
088146,88146
088163,88163
088186,88186
088192,88192
088209,88209
088277,88277
088280,88280
088286,88286
088294,88294
088296,88296
088298,88298
088315,88315
088321,88321
088350,88350
088354,88354
088361,88361
088363,88363
088367,88367
088369,88369
088371,88371
088372,88372
088401,88401
088406,88406
088448,88448
088477,88477
088533,88533
088536,88536
088546,88546
088548,88548
088549,88549
088557,88557
088558,88558
088566,88566
088570,88570
088581,88581
088588,88588
088603,88603
088610,88610
088647,88647
088668,88668
088685,88685
088687,88687
088690,9843200245
088693,88693
088709,88709
088729,88729
088730,88730
088739,88739
088741,88741
088796,8954013528
088804,88804
088805,88805
088833,88833
088850,88850
088861,88861
088924,88924
088935,88935
088947,88947
088980,88980
088990,88990
088991,88991
089015,89015
089016,89016
089017,89017
089121,9813500002
089123,89123
089139,89139
089152,89152
089154,89154
089164,89164
089175,89175
089177,89177
089178,89178
089193,89193
089194,89194
089196,89196
089197,89197
089198,89198
089200,89200
089204,89204
089206,89206
089208,89208
089215,89215
089230,89230
089242,89242
089256,89256
089268,89268
089274,89274
089278,89278
089286,89286
089290,89290
089292,89292
089301,89301
089329,89329
089330,89330
089339,89339
089383,89383
089386,89386
089443,89443
089468,9674990804
089470,9674990855
089488,89488
089528,89528
089529,89529
089533,89533
089554,89554
089576,89576
089578,89578
089580,89580
089583,89583
089610,89610
089617,89617
089624,89624
089626,89626
089640,89640
089644,89644
089646,89646
089648,89648
089650,89650
089696,89696
089699,89699
089733,89733
089784,89784
089786,89786
089787,89787
089796,89796
089836,89836
089838,89838
089846,89846
089882,89882
089946,89946
089958,89958
089959,89959
090028,9479909064
090043,90043
090084,9479912015
090090,90090
090092,9479912010
090100,90100
090102,9479912011
090106,90106
090198,9479902001
090219,90219
090224,9479902016
090297,90297
090298,90298
090299,90299
090306,90306
090364,9479901128
090378,9479901151
090608,90608
090672,90672
090704,90704
090794,90794
090814,90814
090820,90820
090824,90824
090844,90844
090854,90854
090856,90856
090884,90884
090930,90930
091344,91344
091424,9798580600
091544,9798528100
091554,9798522500
091566,9798527400
091574,9798527700
091670,9798528300
091775,91775
091795,91795
091815,91815
091914,91914
091974,91974
092024,9479908022
092124,92124
092134,92134
092204,92204
092272,92272
092294,92294
092344,92344
092354,92354
092417,92417
092419,92419
092515,92515
092544,92544
092585,92585
092616,92616
092634,92634
092674,92674
092718,92718
092958,92958
092963,92963
092974,92974
093146,93146
093204,93204
093519,93519
093884,93884
093964,93964
094628,94628
094684,94684
095154,95154
095256,95256
095664,95664
095748,95748
096008,96008
096983,96983
097004,97004
097014,97014
097063,97063
097064,97064
097065,97065
097067,97067
097530,97530
097574,97574
097577,97577
097584,97584
097588,9955211008
097662,97662
097672,97672
097831,97831
097859,97859
098016,98016
098064,98064
098088,98088
098144,98144
098154,98154
098197,98197
098258,98258
098489,9856300250
098490,98490
098495,98495
098534,98534
098720,98720
098747,98747
098774,98774
099174,99174
099234,99234
099674,99674
099754,99754
100015,8800402272
100018,100018
100023,100023
100024,9856300213
100032,8175383260
100040,100040
100077,8115381458
100104,4460703728
100148,8218420335
100202,8676770512
100210,8901617240
100215,8559255352
100232,2081593193
100233,2081593203
100258,2173300325
100264,8700007253
100306,2173300307
100344,100344
100349,5672400630
100360,8711600188
100366,8832000444
100381,8175382993
100430,8048098359
100499,8200078901
100506,100506
100507,8976821107
100508,8108453007
100509,9674901064
100520,100520
100532,8901618247
100539,9203244462
100540,920323002487
100550,9674902198
100569,8308917169
100576,5003794480
100591,8807618275
100593,100593
100600,8112820198
100618,627040411643
100631,5896400685
100639,8200078908
100667,2081595023
100737,8043211499
100744,8218434037
100748,100748
100765,8200079134
100766,1175102311
100775,2173300418
100776,2173300417
100793,100793
100799,2173300416
100807,2081592413
100808,100808
100854,100854
100856,100856
100858,5705000518
100865,8200079220
100886,2704041177
100891,7594003629403
100895,2772401333
100901,5204500735
100923,100923
100944,8200079260
100954,8068600293
100973,8807618468
100992,100992
101052,8112800261
101086,9674900278
101102,8807618498
101103,8515637513
101104,8200079388
101139,101139
101140,101140
101141,8308900161
101142,9674902856
101149,8722919119
101156,3604000018
101158,8807618534
101161,8807618537
101174,8200079448
101183,5003709701
101192,8308900020
101193,101193
101194,101194
101195,101195
101250,9479920339
101257,1884402129
101267,8807618561
101300,8218420543
101306,82184205495
101312,744607208826
101331,8807618593
101332,8218420539
101333,8112820288
101352,1884402164
101353,1884402349
101354,1884402525
101384,2081593263
101385,2081592203
101386,2081595033
101391,818844023792
101423,8515637514
101449,8308900024
101457,101457
101475,8976897019
101485,8807618622
101488,8807618623
101500,8036853301
101507,9856300266
101515,8800404747
101519,60116321234
101522,8744038502
101526,101526
101527,816511905259
101530,8500303520
101548,8068600298
101559,8835213642
101562,8974475735
101620,101620
101624,101624
101629,8807618736
101630,101630
101633,8807618749
101664,1884402343
101675,8068600420
101694,101694
101695,101695
101696,101696
101707,8676770540
101768,2105900337
101770,8308900025
101773,1084503014
101790,8807618788
101791,8200080108
101792,8807618792
101794,101794
101815,9674900404
101832,5001567637
101834,850015676369
101841,9674900406
101867,6000862750
101891,5149732639
101909,8600326725
101915,5705000535
101916,2081593265
101917,812459014664
101928,101928
101934,9120066431141
101943,8068600434
101944,8524650241
101962,818844025314
101996,818844025468
101997,818844025451
102010,5149732637
102014,9674900459
102015,8308900032
102020,818844025741
102023,3604000747
102029,9127800384
102039,736040005292
102055,8068600291
102073,1175102377
102086,5001567644
102102,102102
102120,102120
102128,5005209835
102182,8807618932
102187,8200080725
102188,8200080724
102228,102228
102229,8175383913
103104,3207010094
103106,818844025420
103125,8807618579
103130,8500003679
103134,8807618938
196634,196634
203600,8700010434
212405,3619121240
217215,8036880080
218180,5814700520
218182,5814700534
218497,218497
218999,218999
219133,8175383184
219182,8043211076
219328,8700030598
219331,219331
219371,219371
219378,219378
219392,8807616722
223185,3330251001202
223900,223900
225740,225740
226725,8700035821
226910,226910
229120,9798582795
229810,8700035244
230770,760020135188
231385,8700034743
236600,3371236170759
237200,8700033669
241070,8396014401
241140,8124850020
244100,244100
244135,244135
245750,3125900280
250905,8983200004
252595,8469240024
252632,8469262301
252645,252645
252690,252690
252900,8469244024
252940,252940
252950,252950
253010,253010
253025,8469241244
253035,253035
253040,253040
253085,8469241854
253150,8469242014
253210,253210
253265,8469242214
253335,8469242454
253375,8469266212
253455,253455
253460,8469242494
253477,253477
255425,2686110196
266339,5931000600
267720,9523500001
267807,8520300523
267809,8520300515
268930,8469240544
272535,8700010270
274790,8711311522
275060,8700030175
275090,8832000196
275250,8469262599
277632,8678519246
277634,8678519251
277978,8366487455
278093,278093
278215,5362510340
279650,8974476409
281210,5976033211
281218,5976033111
281332,281332
281622,281622
281626,281626
282390,9055950100
282705,282705
282736,3125902717
283720,3105714950553
284455,8941900021
284460,8941900011
285100,8941900010
285650,3486030030717
287016,852165006553
287548,5004918707
288240,8941923511
289705,289705
290900,8941915942
290915,6000598232
291758,8294970255
295214,8636867743
295216,8636868843
295280,6124710742
296356,8832000263
296370,8469246184
296695,8700030135
296780,8700030137
296810,8700030134
297364,297364
297400,8974476402
297404,9744763730
297406,8974476361
297864,3352260257104
300524,4288100118
301235,8811267105
302300,5062565301
302350,8130800107
302850,8310300001
303382,80368998508
303548,303548
317424,8425585037
319592,8425585041
325026,8425560014
325030,8425560008
325050,80368998003
329515,8847402240
329940,8427997872
329955,8427998197
341160,8981950241
341415,8689108382
341446,4878960003
341649,8002235007337
341743,8500001217
341937,8974475195
342020,7739700001
342582,8974433527
342705,8469242194
343310,8051605514
343575,8678512031
343700,8811064265
343805,8811064105
344246,8678514118
344717,8026705301206
344719,8026705511100
344735,8469246730
344768,9870907100
344834,9870901005
345010,8689108335
345132,345132
345500,345500
345695,8858600322
345700,8858600236
345850,8858600237
345900,8858600246
345992,8858600275
346000,8858600279
346020,736040007128
346915,8469244134
347210,8775200564
348200,8500000444
348205,85000004245
349002,8033971035612
349050,349050
349600,8974476643
349810,8974476647
352510,8469247980
352600,352600
353600,8469242204
353805,353805
354315,8941900210
354317,8469243924
355397,355397
355471,8981911662
355750,8678521448
355755,8678521150
355800,8678521308
355805,8678500003
356213,356213
357165,8469247060
357240,8130800333
357960,8678558288
358000,8469242144
358117,358117
358219,4878930014
359029,7615300226
359425,8051605294
359440,3704200130
359590,8130800133
359600,8130800106
360330,8500001658
361270,9870910208
361690,8500001944
361720,8500000842
361730,8500000843
361758,9870903416
361761,8520002251
361842,5314923111
362200,8175381664
363611,8974475539
363680,8974475263
363735,8974432784
364379,364379
365905,365905
366502,8427955033
367337,367337
367388,6005396090
367680,9870943620
367738,8858600317
367942,8032894420154
368152,368152
368180,736040000822
368896,9998600100
369525,369525
369650,369650
370188,8724188109
370190,370190
371600,371600
373060,8469247994
374848,657875000019
375300,8689102361
378490,378490
378658,8427997763
378861,8427998810
378910,8974476548
378915,8974476550
378957,8974477204
379236,73604054165
379248,8678521240
379250,8678521139
379738,8308542042
379755,8308590321
381570,8469249200
381631,8052400330050
381753,8689180031
381985,8787263340
381992,8787263842
381996,8787263093
382000,8689102288
382008,8955272509
382012,8787263336
382013,8787263012
382014,8787263221
382017,382017
382019,8787263013
382031,9870920251
382049,8787263455
382290,8469248420
382292,8469247700
382300,8469241790
382380,382380
382465,9870933600
382625,382625
383840,8052745810026
383848,383848
383976,9870927005
384125,384125
384131,384131
384134,384134
384137,4878950014
384600,384600
384606,384606
390000,9870943410
390020,9870943740
400421,7405300109
400425,400425
400426,874053000412
400427,740530017
400715,8904609603
400770,7809625500093
401170,8012000028
401210,9870908550
401510,5948100306
401512,8594810030
401538,7439000192
401540,7439000208
401595,7804606600045
401600,804606600052
401802,5950500403
401804,5950500404
401822,401822
401906,401906
402000,8832000310
402524,7469251547
402536,402536
402537,402537
402825,8513896004
402839,8437002625078
402908,8210073846
402913,8143400003
402914,8143400029
403210,403210
403215,7523800458
403282,8224201405
403296,8224201236
403298,8689107138
403736,8981906720
403760,403760
403777,8974475052
403779,8974475050
403784,9318560010034
403985,804387001024
404010,404010
404020,8811083129
404040,8811083126
404115,8832034102
404362,7804639690556
404364,7804639690372
404475,852835104810
404478,404478
404485,5283210538
405256,9870908860
405263,9870908853
405266,9870908858
405273,9870908864
405688,5955100113
406590,7698700001
406705,8273431364
406710,406710
406736,8273431494
406740,8273400101
406750,8273400109
406777,8273431412
407205,8273400103
407290,8981901086
407481,8941941703
407528,9325301000193
407545,8904666663
407552,8904666662
407600,9030055029
407744,8935201006
407746,8935200998
407757,8935201008
407763,8935201018
407766,8935200961
408170,408170
408172,9798514223
408178,5149703723
408185,8130800043
408673,6774900210
408700,6774900227
408771,6774901802
408871,408871
408872,408872
408874,408874
408875,408875
408878,736040541677
408879,408879
409090,809537002005
409133,9479902073
409712,8341700767
409900,8974442370
409952,9991100082
410293,7535900306
410295,5977500115
410512,8289600022
410514,8289610013
410598,8425510812
410634,8130805031
410636,8130800078
410638,8130800072
410645,8130800087
410648,8312005354
410970,4198544184
410972,4198544204
410974,4198544014
410975,8312001012
410982,8312000382
411021,798143901416
411025,8312001123
411029,8312001125
411040,918531
411120,8500001614
411197,8832013118
411596,80368998409
411730,8941996201
411740,8941996001
411830,7804606600533
412004,8809018211789
412051,8858600301
412171,8143407125
412200,8341700704
412288,9327017000894
412648,9300694000500
412840,4837500115
412842,8483752416
412844,8483752072
413090,8678866699
415423,415423
415425,415425
415500,5228200297
415610,8678545000
415740,8427646100956
415850,9659900202
415880,9659900203
416044,767749006945
416165,416165
416170,416170
416272,416272
416360,8437010828171
416361,8437014636307
416402,6009835630783
416443,7798090160232
416445,9809016014
416455,8941900611
416464,8941900612
416746,8105499477
416836,5601815121710
416882,875359001776
416912,8974476050
416916,416916
417177,8143407131
417446,8046127302
417586,736040544791
418205,418205
418213,418213
418330,8981915802
418535,418535
418595,8210073630
418710,8941928609
418721,9336975000044
418774,418774
419142,8832000326
419500,8941900060
419505,8941900065
419681,8273462094
419906,9991100047
419908,9991100030
419911,9991100046
419952,419952
419955,419955
419959,419959
419961,419961
419973,8981972144
420028,8143431530
420430,8043234107
420435,8043234007
420480,8043235407
420513,7535900401
420536,9492222084
420668,7066100816
420686,7066100802
420870,5570800667
421065,809537000094
421110,8974432725
421137,421137
421151,421151
422612,422612
422632,422632
422816,8289600235
423209,4692500089
423244,5062565131
423249,5062565101
423441,5282100602
423465,7501014900117
423466,7501014900100
423750,8941900711
423799,813942010144
423835,610444000087
424205,424205
424316,7535900454
424320,424320
424333,6009609600165
424346,4259810300
424386,8500001660
424389,424389
424488,424488
425541,8520000020
425542,8520000062
425740,6099998903
425954,5948100342
425956,5948100340
426194,8437005360044
426336,9450906001
426674,8858600609
426869,8858600631
426934,8689108304
427810,8811015896
428390,8974440255
428448,8974440258
428700,8974440254
428715,8312000227
428815,8437016956236
428850,428850
429085,429085
429149,8823200316
429411,429411
429423,429423
429453,819087020104
429460,9870919800
429678,9813733343
429688,429688
429709,85000012017
429730,429730
429841,8920890011
429844,9311789001043
429846,8920840057
429911,429911
429913,429913
429925,429925
429940,429940
429945,429945
429950,429950
429955,429955
429969,429969
429970,429970
429975,429975
429976,429976
429990,429990
429995,429995
429998,429998
430000,430000
430005,430005
430012,430012
430013,430013
430036,7360405391312
430038,7360405391480
430992,9293100034
440050,6867508592
440060,440060
440068,8289600220
440457,8012011503
440980,8012028151
441125,8012028156
441900,8579806872
441942,441942
441955,441955
441962,441962
441976,8500001774
441977,8500002348
441978,8500002490
441988,8500003214
441991,441991
442277,442277
442320,9991100009
442385,5789172091
442386,5789171559
442410,5171800002
442537,442537
442562,8500001989
442575,442575
442577,442577
443206,8538686116
443230,9450900017
443253,8500001707
443255,8500001736
443275,8500001849
443277,8500001868
443428,8500002637
443939,5562200011
443950,5562200031
443951,8600325122
443958,6479600010
443959,8600325127
444047,8981972024
444065,8577400045
444105,8981900170
444110,8981900872
444115,89819001972
444570,8143471001
444572,8143470019
444587,8143400002
444600,8143450016
445020,8088749631
445022,8088749643
445030,8088749385
445040,8088749398
445073,8088749396
445100,8088749374
445140,8678804227
445270,8858600924
445300,8224201495
445303,8224213741
445307,8224201041
445315,8224201606
445605,8981905196
445800,8981900347
445801,445801
445816,981906822
445891,8143471014
445919,860006210052
445921,5618400611
445926,6000621001
445937,5083200427
445968,4837500026
445973,4837500558
446810,8069615114
446850,8069609267
447200,8069609642
447305,8069680338
447805,8069612122
447827,9040900202
447930,8735640542
448100,8735640512
448305,8735642112
448340,8735644212
448800,8601220043
449100,8601220173
449252,8243354050
449650,8500000729
450078,8600325302
450121,8190800142
450123,8130800083
450130,6943420126
450180,450180
450200,8469247914
450658,4837500721
450769,848375007091
450771,4837500247
450833,8500001799
451730,6494500000
451750,8500002042
452237,8383700610
452241,8383700617
452500,5789179920
452926,8105400209
452963,8981953701
454701,454701
455350,5662200111
455901,455901
456384,8130803566
456386,8130800334
456392,5644200560
456473,456473
456477,456477
456483,
456490,9865230002
456498,9865240001
456513,9865260002
456523,9865236005
456525,9865235002
456529,9865213004
456546,8130800066
456565,8858600072
456577,8858600005
456580,8858641084
456590,8858640284
456616,8858600344
456618,8858600343
456770,8858600110
456775,8858600133
457501,8858641155
457510,8858600085
457713,457713
457719,457719
458400,8190863187
458448,8190800014
458530,458530
458788,8600325400
458792,458792
460353,460353
460388,6166600025
460389,9794100052
460439,8130800372
460440,8130859187
460443,8130800028
460448,8130800200
460450,8130800125
460480,8600325600
460530,460530
460539,5772572149
460667,9040900252
460672,8500002030
460674,8500002074
460676,8500002379
460677,8500002610
460682,460682
460685,8858601128
460784,460784
460938,6957601926
460940,6957601922
460947,912477912477
461262,8224212560
461264,8224201045
461282,8224201287
461286,82242401259
461310,8224201915
461420,6815423167
461980,461980
461990,461990
462015,462015
462023,857071006376
462102,8312001493
462114,8249107602
462350,8249107002
462420,8144600104
462508,913929913929
462510,981174981174
462514,6957601861
462528,9589376313
462767,86446276775
463165,6803300101
463182,5149736748
463200,8364887711
463202,6577600007
463233,9905500201
463285,8468700747
463290,8468700106
463350,8308550250
463900,8503020032
463906,8503020031
464000,464000
464230,9865284001
464450,8689108318
464475,464475
464500,464500
464507,464507
464525,464525
464550,464550
464685,8289678040
464690,8289607779
464695,8289678012
464700,8289670013
465900,8291500856
466155,8130832497
466212,8601225007
466250,466250
466274,8130800165
466904,8294959255
466925,466925
467021,9839500105
467031,8858600768
467058,8858600189
467060,8858600177
467063,8858600448
467101,8771230109
467272,467272
467278,467278
467290,467290
467308,467308
467315,467315
467520,8312010239
467603,8612010189
467655,8312010019
467738,8312000335
467800,8312010069
467810,5293510033
467812,5293510043
467814,5293510050
468070,468070
468770,468770
468820,8072000061
468840,8072200004
468843,468843
468858,8072000063
468870,9991100066
468914,767749015152
469465,8500000947
469662,8500001716
470127,8500000501
470200,5226000400
470240,5644200535
470250,5228200280
471200,8500001413
471239,8224201384
471244,8224229343
471250,8224229493
471780,471780
471800,471800
471860,471860
472605,9991100063
473000,8678866688
473003,8678888802
473009,473009
473010,8678800047
473017,8678801887
473020,8678877789
473063,8105499582
473066,9386400202
473067,847159003373
473070,473070
473075,8105420435
473083,8105420477
473556,857910005157
474455,8678561100
474498,474498
474515,474515
474525,474525
474526,474526
474535,474535
474565,8678581001
474582,8787284931
475024,8383702000
475048,8130800443
476426,5603600105
476484,8858600785
476492,476492
476493,476493
476530,476530
476576,8224292343
477470,477470
477510,8912128812
477520,8912114842
477790,8912140852
477801,8912134852
477805,8912118852
477852,477852
477880,5740700206
477881,477881
477882,914422914422
477883,477883
477884,5370600201
477887,477887
478060,8898500013
478062,8898500012
478071,478071
478100,8444410019
478116,478116
478118,478118
478120,5774400131
478124,478124
478132,478132
478136,478136
478261,8088755101
478263,8088755104
478705,478705
478770,478770
479300,8159401317
479345,8158413152
479350,8468700101
479440,479440
479485,479485
479547,479547
479550,8771230102
479675,4933100231
479973,8512485921
480062,480062
480100,480100
480318,8500001838
480320,8500001802
480390,5789171028
480742,9875600147
480744,9875600157
481020,851645004058
481380,8105499707
482000,482000
482600,8474500001
482610,8474500006
482620,8520010225
483100,8597603393
483202,483202
483204,483204
483250,483250
483420,8517180004
483625,8689102543
484295,8500001164
484705,8500001163
485220,8600325135
485388,8500001526
485390,8500022912
485449,9998807191
485459,9801200270
485473,9998807136
485490,9998837109
485500,485500
485512,9998807141
485525,485525
485531,485531
485544,9998807162
485551,9998807204
485579,9801200276
485630,8981906400
485986,9628000110
485990,485990
486300,8500001226
486825,8601250093
486830,8601250094
486954,8678549416
486956,8678549418
487010,8590401550
487650,8601250083
487652,8601250084
489202,8500002461
489292,8372287003
489294,8372202348
489382,8372202839
489388,8500001227
490360,8372293013
490372,9141100112
490394,490394
490618,8601400074
490636,490636
490638,8601400075
490674,8858600025
490692,490692
490853,6867511842
490934,8105438435
490936,8105438447
490938,8105400574
491040,9645200100
491067,9819400208
491097,818013014385
491114,491114
491116,491116
491118,8500002536
491122,8500002534
491125,8500002670
491220,8254400904
491270,868291017
491428,491428
491430,5740700201
492700,8682800017
492950,8682800039
493000,8682800025
493215,8682800023
495000,5784600210
495014,495014
495016,495016
495175,8500000123
495180,8500000301
495195,8500000309
495810,495810
496272,8333020020
496300,496300
496600,8771220212
496602,8771220223
496840,5784610096
496970,8500002639
496974,8500002644
497364,5988900600
497368,5988900630
497907,9589334263
497948,497948
498005,8600305184
498015,498015
498020,498020
498025,8600300160
498027,8600306191
498033,8600300042
498040,8600309193
498044,8600378021
498060,8600306192
498065,8308590628
498070,498070
498105,8600381185
498110,8600381385
498118,8600300049
498120,8600300050
498123,8600300339
498124,8600300340
498520,8600310185
498855,5171800098
498860,8751292005
498880,498880
498930,498930
498970,8744741922
499000,8744721872
499200,8751291235
499210,8751292795
499278,8500001471
499405,8689102892
499470,9865290000
499476,9875600111
499900,8771230271
499915,5803100602
500105,500105
500200,500200
500205,500205
500208,500208
500210,500210
500212,500212
500220,500220
500920,500920
501910,8105499593
501915,501915
501960,501960
501962,8469261764
501982,501982
502175,8771265126
502200,8771210124
503800,503800
503810,503810
503815,503815
504400,8600325800
504640,8787223010
504766,8689107291
506200,8520000578
506207,5913900192
506450,8823200513
506470,8823200261
506970,652935100487
506978,5293510044
506987,8858600534
507010,8600326100
507225,507225
507500,8105418495
507560,8682830017
507600,8841787037
507610,8841787047
507758,507758
507975,507975
507978,507978
507990,8453000017
507996,507996
508100,508100
508105,508105
508110,508110
508115,508115
508165,8678800090
508220,6961150038
508233,8869202002
508859,8858600211
510440,510440
510482,510482
510484,8210073718
510505,8853400143
510520,8853400147
510557,8858600186
510570,8858660791
510572,8858666193
510605,8858660183
510606,510606
510700,8858660283
510720,8858600075
510920,8981904585
511030,8981904240
511040,8981904441
511222,511222
511290,511290
511495,8869284021
511580,8869286023
511625,8869286405
511880,8859375006
511890,8859380004
512646,512646
513070,9801200261
513280,513280
513350,8889230750
513352,8520010055
513365,8520000076
513500,8520010024
513505,8520010054
513711,513711
515776,9450908502
515798,515798
515820,515820
515856,9875600105
515867,8289600145
515873,8224228046
515885,8500001142
515890,8500001141
515893,8500001300
515901,9450900880
515905,9450908861
515912,8600325700
515998,515998
516384,810034600158
516400,516400
516690,8520000500
516698,8520000503
516720,5789170242
516732,516732
516736,8682830025
516737,8682830026
516800,8500000249
516810,8500000269
516815,8500000223
516820,8500000251
516936,5348200500
516937,5348200506
516938,5348200505
516939,5348200507
516950,8224233493
516974,85211469075
516976,516976
516980,8521449075
517007,5603600104
517009,56036100151
517010,5603600100
517013,856036001042
517020,86003278801
517105,517105
517117,517117
517300,517300
517310,517310
518328,8823200315
519880,5784600328
519893,519893
520085,8963642000
520100,8963646000
521900,8985401090
521957,5667100201
521986,8072092143
522236,8474500300
523110,523110
536950,8224201392
538000,538000
539850,539850
539853,9293100065
539855,9293100014
540325,6867508582
540905,540905
541460,8012028153
541941,8012028163
542229,542229
543328,8023200003
543400,8500001973
544075,544075
544077,544077
544078,8500001444
544079,8500001443
544100,8500003192
544109,8500001668
544110,8500001667
544117,8500001813
544120,8500002115
544130,8538686000
544134,8538686321
544637,544637
545264,9450900058
545270,9450900710
546436,8981976009
546575,8981907296
547109,8130800144
547122,8143400030
547123,8143400004
547127,8210073835
547291,8088749401
547295,8088749392
547320,8088749394
547428,8289606262
547930,8981908394
548200,8981902850
548680,548680
548777,848375004670
548914,548914
549140,8537062034
549225,8069609570
549883,8735651013
549885,8735651012
550180,8735653512
550190,8735651044
550380,8601210283
550805,8601210273
551225,8130807037
551236,8130800084
551250,8600325300
551253,8474500200
551305,8469247894
551320,8469247934
551365,551365
551380,8469247904
551830,848375007220
551880,8500001637
551896,551896
552225,8105481440
552500,8383700576
552503,8383700303
552607,552607
552810,5644200559
552845,8981954002
552925,8190863107
554730,8981905509
554800,554800
555458,555458
555630,555630
556540,8130800332
557041,9865284000
557112,8858670393
557115,8858640386
557135,8858649895
557140,8858642186
558495,8190864037
558500,8962712950
558773,558773
558774,558774
559133,8105439480
559150,8105439440
559840,6166600026
560290,6961130028
560303,6961110036
560305,769611047599
560346,8130801514
560347,8130800439
560350,8130859207
560354,8130801164
560385,560385
560510,8858601129
560595,8751288726
560596,85000020319
560598,8500002292
560599,8500002528
560603,8500003122
560755,560755
560930,560930
560947,6957601921
561015,8224201325
561022,8224201293
561023,8224201569
561029,8224201042
561032,8224201331
562180,8249108202
562287,960254960254
562400,562400
562460,8364887131
562470,8364800015
562490,6577600005
562496,562496
562778,8468700744
562780,8858600020
562804,8308531058
562812,8308530038
563300,8503020030
563755,563755
564370,564370
564400,564400
564500,8289678041
564507,8289600396
564680,8289600011
564826,742779421883
564834,
565190,8291500105
